PlayerList,NumSecret,NumRounds,round_number,player,playerid,word,points_won,points_spent,score
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,72,f10.g7.ClassyPlayer,5,PAHLAVI,65,24,3268
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,72,f10.g9.BiddingPlayer,6,TACKIER,63,30,3251
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,73,f10.g1.players.NaivePlayer,0,MISO,6,0,713
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,73,f10.g3.OurPlayer,1,DAGO,6,0,1177
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,73,f10.g4.G4Player,2,PAUGHTY,66,41,1967
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,73,f10.g5.Ninja,3,NECKTIE,63,12,3230
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,73,f10.g6.InitialPlayer,4,JANE,11,8,1176
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,73,f10.g7.ClassyPlayer,5,AWLBIRD,63,17,3314
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,73,f10.g9.BiddingPlayer,6,OVERSEE,60,15,3296
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,74,f10.g1.players.NaivePlayer,0,YEANED,10,1,722
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,74,f10.g3.OurPlayer,1,HM,7,0,1184
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,74,f10.g4.G4Player,2,RIVLINS,0,28,1939
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,74,f10.g5.Ninja,3,DENTING,59,17,3272
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,74,f10.g6.InitialPlayer,4,SPAZ,15,3,1188
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,74,f10.g7.ClassyPlayer,5,SQUALOR,66,59,3321
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,74,f10.g9.BiddingPlayer,6,EFFACES,65,28,3333
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,75,f10.g1.players.NaivePlayer,0,BOREE,7,4,725
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,75,f10.g3.OurPlayer,1,OILNUTS,57,4,1237
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,75,f10.g4.G4Player,2,FORAMEN,62,16,1985
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,75,f10.g5.Ninja,3,ABSOLVE,62,12,3322
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,75,f10.g6.InitialPlayer,4,CLOUDS,9,4,1193
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,75,f10.g7.ClassyPlayer,5,AZYMITE,71,13,3379
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,75,f10.g9.BiddingPlayer,6,FORKIER,64,8,3389
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,76,f10.g1.players.NaivePlayer,0,MELLED,9,5,729
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,76,f10.g3.OurPlayer,1,FY,8,0,1245
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,76,f10.g4.G4Player,2,REJONEO,64,49,2000
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,76,f10.g5.Ninja,3,ANTLIAE,57,16,3363
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,76,f10.g6.InitialPlayer,4,WEASON,9,2,1200
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,76,f10.g7.ClassyPlayer,5,GAWKIES,65,22,3422
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,76,f10.g9.BiddingPlayer,6,FICTILE,62,20,3431
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,77,f10.g1.players.NaivePlayer,0,AGAMI,8,4,733
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,77,f10.g3.OurPlayer,1,REBITE,8,6,1247
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,77,f10.g4.G4Player,2,PLOTZED,69,17,2052
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,77,f10.g5.Ninja,3,QINDARS,67,25,3405
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,77,f10.g6.InitialPlayer,4,EMPTY,12,3,1209
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,77,f10.g7.ClassyPlayer,5,OAKLEAF,64,17,3469
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,77,f10.g9.BiddingPlayer,6,DILUTOR,58,13,3476
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,78,f10.g1.players.NaivePlayer,0,EUGE,5,0,738
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,78,f10.g3.OurPlayer,1,TOXINES,64,3,1308
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,78,f10.g4.G4Player,2,ARCTOID,60,19,2093
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,78,f10.g5.Ninja,3,BEFOAMS,64,28,3441
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,78,f10.g6.InitialPlayer,4,ADDIO,7,8,1208
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,78,f10.g7.ClassyPlayer,5,QAWWALS,72,18,3523
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,78,f10.g9.BiddingPlayer,6,ZELANTS,66,17,3525
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,79,f10.g1.players.NaivePlayer,0,EGO,4,1,741
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,79,f10.g3.OurPlayer,1,PYXIS,17,3,1322
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,79,f10.g4.G4Player,2,NIFFERS,63,36,2120
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,79,f10.g5.Ninja,3,GRINDED,60,15,3486
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,79,f10.g6.InitialPlayer,4,DIVOT,9,2,1215
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,79,f10.g7.ClassyPlayer,5,TOWZIER,69,19,3573
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,79,f10.g9.BiddingPlayer,6,HIDABLE,63,12,3576
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,80,f10.g1.players.NaivePlayer,0,AID,4,3,742
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,80,f10.g3.OurPlayer,1,HEBE,9,2,1329
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,80,f10.g4.G4Player,2,FOVEOLE,63,45,2138
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,80,f10.g5.Ninja,3,PARVENU,62,27,3521
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,80,f10.g6.InitialPlayer,4,FADEOUT,61,5,1271
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,80,f10.g7.ClassyPlayer,5,STARTLY,60,12,3621
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,80,f10.g9.BiddingPlayer,6,WINCERS,62,26,3612
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,81,f10.g1.players.NaivePlayer,0,OXTAIL,13,3,752
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,81,f10.g3.OurPlayer,1,MEALY,10,3,1336
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,81,f10.g4.G4Player,2,HOLLOED,61,28,2171
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,81,f10.g5.Ninja,3,BANKERS,63,30,3554
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,81,f10.g6.InitialPlayer,4,ARVOS,8,2,1277
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,81,f10.g7.ClassyPlayer,5,FAITOUR,60,23,3658
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,81,f10.g9.BiddingPlayer,6,WIPPENS,64,18,3658
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,82,f10.g1.players.NaivePlayer,0,GOONS,6,0,758
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,82,f10.g3.OurPlayer,1,AUA,3,0,1339
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,82,f10.g4.G4Player,2,KENNETT,61,28,2204
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,82,f10.g5.Ninja,3,LUNYIES,60,40,3574
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,82,f10.g6.InitialPlayer,4,BASHED,12,3,1286
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,82,f10.g7.ClassyPlayer,5,AVIFORM,65,16,3707
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,82,f10.g9.BiddingPlayer,6,INEXACT,66,23,3701
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,83,f10.g1.players.NaivePlayer,0,LIMMER,10,3,765
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,83,f10.g3.OurPlayer,1,DELL,5,2,1342
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,83,f10.g4.G4Player,2,EQUATED,67,30,2241
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,83,f10.g5.Ninja,3,SWAYING,64,28,3610
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,83,f10.g6.InitialPlayer,4,HEJIRA,16,6,1296
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,83,f10.g7.ClassyPlayer,5,RUINATE,57,9,3755
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,83,f10.g9.BiddingPlayer,6,INBREAK,63,11,3753
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,84,f10.g1.players.NaivePlayer,0,VANTS,8,1,772
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,84,f10.g3.OurPlayer,1,MIRBANE,61,4,1399
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,84,f10.g4.G4Player,2,GRUNTER,0,36,2205
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,84,f10.g5.Ninja,3,ALIGHTS,61,29,3642
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,84,f10.g6.InitialPlayer,4,FARCING,63,4,1355
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,84,f10.g7.ClassyPlayer,5,KLAPPED,66,26,3795
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,84,f10.g9.BiddingPlayer,6,CALMANT,61,14,3800
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,85,f10.g1.players.NaivePlayer,0,ENTHRAL,60,5,827
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,85,f10.g3.OurPlayer,1,PIOYE,10,7,1402
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,85,f10.g4.G4Player,2,FENLAND,61,22,2244
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,85,f10.g5.Ninja,3,GOULASH,61,6,3697
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,85,f10.g6.InitialPlayer,4,CONFITS,62,3,1414
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,85,f10.g7.ClassyPlayer,5,LEGITIM,60,11,3844
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,85,f10.g9.BiddingPlayer,6,DOWRIES,61,16,3845
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,86,f10.g1.players.NaivePlayer,0,KEASAR,10,1,836
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,86,f10.g3.OurPlayer,1,CIAOS,7,0,1409
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,86,f10.g4.G4Player,2,BIZNAGA,69,32,2281
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,86,f10.g5.Ninja,3,COOTIES,59,14,3742
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,86,f10.g6.InitialPlayer,4,EARLY,8,3,1419
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,86,f10.g7.ClassyPlayer,5,DUPATTA,60,31,3873
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,86,f10.g9.BiddingPlayer,6,MIDWIFE,66,13,3898
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,87,f10.g1.players.NaivePlayer,0,KNOUT,9,4,841
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,87,f10.g3.OurPlayer,1,AZO,12,2,1419
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,87,f10.g4.G4Player,2,HALYARD,64,30,2315
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,87,f10.g5.Ninja,3,PROGENY,63,24,3781
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,87,f10.g6.InitialPlayer,4,OPTIME,10,3,1426
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,87,f10.g7.ClassyPlayer,5,SULFIDE,61,18,3916
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,87,f10.g9.BiddingPlayer,6,COWHERB,67,10,3955
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,88,f10.g1.players.NaivePlayer,0,FINS,7,4,844
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,88,f10.g3.OurPlayer,1,AYELP,10,4,1425
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,88,f10.g4.G4Player,2,QUEENED,0,20,2295
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,88,f10.g5.Ninja,3,GUNSHIP,63,10,3834
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,88,f10.g6.InitialPlayer,4,AXIS,11,2,1435
